Date,USD,CRUDE,GOLD,SMA,MACD,RSI
03-Nov-15,65.56899793,3094.240443,2624.079604,66.56899793,65.56899793,67.56899793
04-Nov-15,65.60900145,3122.300536,2592.224881,66.60900145,65.60900145,67.60900145
05-Nov-15,65.86000021,3051.335119,2581.717823,66.86000021,65.86000021,67.86000021
06-Nov-15,66.13999827,2983.014098,2566.814173,67.13999827,66.13999827,68.13999827
09-Nov-15,66.47500151,2960.769208,2569.775838,67.47500151,66.47500151,68.47500151
10-Nov-15,66.20000079,2941.80341,2562.440263,67.20000079,66.20000079,68.20000079
11-Nov-15,66.0700017,2899.575479,2550.636511,67.0700017,66.0700017,68.0700017
12-Nov-15,66.05500175,2807.477323,2537.839182,67.05500175,66.05500175,68.05500175
13-Nov-15,66.05899875,2747.068379,2540.908629,67.05899875,66.05899875,68.05899875
16-Nov-15,65.88600101,2720.476083,2555.055049,66.88600101,65.88600101,67.88600101
17-Nov-15,65.9810009,2741.896335,2519.405723,66.9810009,65.9810009,67.9810009
18-Nov-15,66.03300078,2726.358987,2509.334725,67.03300078,66.03300078,68.03300078
19-Nov-15,66.09000057,2724.235882,2525.883996,67.09000057,66.09000057,68.09000057
20-Nov-15,66.05799945,2793.100289,2535.824866,66.05799945,65.05799945,67.05799945
23-Nov-15,66.39500046,2781.402157,2516.419638,67.39500046,66.39500046,68.39500046
24-Nov-15,66.26200021,2850.853099,2527.460862,67.26200021,66.26200021,68.26200021
25-Nov-15,66.36800181,2831.09264,2522.087178,67.36800181,66.36800181,68.36800181
26-Nov-15,66.56499972,2872.913785,2531.094496,67.56499972,66.56499972,68.56499972
27-Nov-15,66.90700107,2836.640502,2516.96434,67.90700107,66.90700107,68.90700107
30-Nov-15,66.46199916,2822.835375,2507.912464,67.46199916,66.46199916,68.46199916
01-Dec-15,66.43400151,2794.364891,2533.486356,67.43400151,66.43400151,68.43400151
02-Dec-15,66.59100153,2758.769056,2519.367639,67.59100153,66.59100153,68.59100153
03-Dec-15,66.79000108,2734.007017,2507.409395,67.79000108,66.79000108,68.79000108
04-Dec-15,66.64299952,2740.659491,2545.183368,67.64299952,66.64299952,68.64299952
07-Dec-15,66.77300044,2604.183772,2562.880267,67.77300044,66.77300044,68.77300044
08-Dec-15,66.85699963,2529.233087,2548.355037,67.85699963,66.85699963,68.85699963
09-Dec-15,66.85500166,2554.120004,2558.873277,67.85500166,66.85500166,68.85500166
10-Dec-15,66.75599955,2487.562306,2546.330483,67.75599955,66.75599955,68.75599955
11-Dec-15,67.14800145,2439.119096,2546.395323,68.14800145,67.14800145,69.14800145
14-Dec-15,67.09299794,2402.587656,2548.290097,68.09299794,67.09299794,69.09299794
15-Dec-15,66.86299872,2479.750596,2530.185108,67.86299872,66.86299872,68.86299872
16-Dec-15,66.4760002,2455.636306,2535.638398,67.4760002,66.4760002,68.4760002
17-Dec-15,66.42100195,2359.493929,2503.298095,67.42100195,66.42100195,68.42100195
18-Dec-15,66.25499786,2369.84846,2499.718782,67.25499786,66.25499786,68.25499786
21-Dec-15,66.25099907,2390.704373,2525.609682,67.25099907,66.25099907,68.25099907
22-Dec-15,66.24399904,2415.422607,2531.991715,67.24399904,66.24399904,68.24399904
23-Dec-15,66.03699947,2474.516081,2515.191758,67.03699947,66.03699947,68.03699947
24-Dec-15,65.94700024,2519.013332,2517.401538,66.94700024,65.94700024,67.94700024
28-Dec-15,66.13700187,2474.302809,2515.22339,67.13700187,66.13700187,68.13700187
29-Dec-15,66.23499993,2496.313906,2519.951718,67.23499993,66.23499993,68.23499993
30-Dec-15,66.47500151,2462.83106,2509.120654,67.47500151,66.47500151,68.47500151
31-Dec-15,66.20799971,2456.284298,2493.063052,67.20799971,66.20799971,68.20799971
01-Jan-16,66.23499993,2483.568794,2497.090889,67.23499993,66.23499993,68.23499993
04-Jan-16,66.57899988,2504.76255,2531.491757,67.57899988,66.57899988,68.57899988
05-Jan-16,66.48099853,2445.324947,2541.03776,67.48099853,66.48099853,68.48099853
06-Jan-16,66.69800139,2350.548065,2563.484699,67.69800139,66.69800139,68.69800139
07-Jan-16,66.89100125,2229.599418,2598.610783,67.89100125,66.89100125,68.89100125
08-Jan-16,66.84700205,2247.157121,2593.811684,67.84700205,66.84700205,68.84700205
11-Jan-16,66.7600016,2173.536165,2599.056542,67.7600016,66.7600016,68.7600016
12-Jan-16,66.94600109,2091.430424,2578.575646,67.94600109,66.94600109,68.94600109
13-Jan-16,66.9169987,2080.837705,2562.151387,67.9169987,66.9169987,68.9169987
14-Jan-16,67.3160013,2100.120202,2585.997342,68.3160013,67.3160013,69.3160013
15-Jan-16,67.77500028,2032.118534,2597.240691,68.77500028,67.77500028,69.77500028
18-Jan-16,67.66099918,1993.404825,2604.112414,68.66099918,67.66099918,69.66099918
19-Jan-16,67.73400099,2031.347819,2597.652242,68.73400099,67.73400099,69.73400099
20-Jan-16,67.95800005,1965.147618,2635.414169,68.95800005,67.95800005,69.95800005
21-Jan-16,67.79900037,1971.538552,2633.096442,68.79900037,67.79900037,69.79900037
22-Jan-16,67.54900072,2122.229058,2617.999796,68.54900072,67.54900072,69.54900072
25-Jan-16,67.75500171,2144.235846,2635.96297,68.75500171,67.75500171,69.75500171
27-Jan-16,68.14400136,2142.420115,2674.705047,69.14400136,68.14400136,70.14400136
28-Jan-16,68.05300158,2266.028143,2675.921788,69.05300158,68.05300158,70.05300158
29-Jan-16,67.87799934,2298.594158,2661.818608,68.87799934,67.87799934,69.87799934
01-Feb-16,67.83499788,2223.19078,2684.765566,68.83499788,67.83499788,69.83499788
02-Feb-16,67.97499961,2094.783032,2696.079092,68.97499961,67.97499961,69.97499961
03-Feb-16,67.93399804,2104.858986,2713.188811,68.93399804,67.93399804,69.93399804
04-Feb-16,67.54400019,2217.386314,2732.501742,68.54400019,67.54400019,69.54400019
05-Feb-16,67.81000207,2163.663881,2744.22204,68.81000207,67.81000207,69.81000207
08-Feb-16,68.0340004,2081.865024,2805.844012,69.0340004,68.0340004,70.0340004
09-Feb-16,67.90099817,2038.238088,2836.557554,68.90099817,67.90099817,69.90099817
10-Feb-16,67.86100221,1934.222753,2820.26189,68.86100221,67.86100221,69.86100221
11-Feb-16,68.47100079,1854.077791,2937.211235,69.47100079,68.47100079,70.47100079
12-Feb-16,68.11799781,1940.911717,2953.363438,69.11799781,68.11799781,70.11799781
15-Feb-16,68.13100175,2041.45009,2879.47939,69.13100175,68.13100175,70.13100175
16-Feb-16,68.47400141,2069.609012,2881.860991,69.47400141,68.47400141,70.47400141
17-Feb-16,68.32900196,2071.865225,2888.103325,69.32900196,68.32900196,70.32900196
18-Feb-16,68.5419986,2170.342399,2896.963692,69.5419986,68.5419986,70.5419986
19-Feb-16,68.54500075,2127.523793,2946.92297,69.54500075,68.54500075,70.54500075
22-Feb-16,68.5329984,2296.153399,2898.517119,69.5329984,68.5329984,70.5329984
23-Feb-16,68.5609979,2262.127163,2924.344289,69.5609979,68.5609979,70.5609979
24-Feb-16,68.43100034,2167.478301,2959.420427,69.43100034,68.43100034,70.43100034
25-Feb-16,68.76800131,2208.712256,2962.989301,69.76800131,68.76800131,70.76800131
26-Feb-16,68.73700226,2334.160178,2949.678485,69.73700226,68.73700226,70.73700226
29-Feb-16,68.2079992,2283.960505,2958.562375,69.2079992,68.2079992,70.2079992
01-Mar-16,67.7530002,2333.139001,2955.632993,68.7530002,67.7530002,69.7530002
02-Mar-16,67.39499994,2326.405283,2922.088358,68.39499994,67.39499994,69.39499994
03-Mar-16,67.12199994,2349.019427,2942.985541,68.12199994,67.12199994,69.12199994
04-Mar-16,66.93800209,2368.617642,2980.021933,67.93800209,66.93800209,68.93800209
07-Mar-16,66.98899987,2498.771769,2980.545976,67.98899987,66.98899987,68.98899987
08-Mar-16,67.31300162,2536.735694,3000.066001,68.31300162,67.31300162,69.31300162
09-Mar-16,67.12800162,2526.836523,2955.353475,68.12800162,67.12800162,69.12800162
10-Mar-16,67.30200205,2555.26358,2949.800299,68.30200205,67.30200205,69.30200205
11-Mar-16,66.92100217,2603.365329,2971.494454,67.92100217,66.92100217,68.92100217
14-Mar-16,67.13799779,2525.954557,2941.072668,68.13799779,67.13799779,69.13799779
15-Mar-16,67.37200212,2467.007209,2905.751936,68.37200212,67.37200212,69.37200212
16-Mar-16,67.17299882,2534.064194,2904.123274,68.17299882,67.17299882,69.17299882
17-Mar-16,66.61899855,2646.543347,2948.13059,67.61899855,66.61899855,68.61899855
18-Mar-16,66.38399917,2729.896748,2923.891114,67.38399917,66.38399917,68.38399917
21-Mar-16,66.49999993,2750.425529,2896.678379,67.49999993,66.49999993,68.49999993
22-Mar-16,66.75500133,2770.408198,2915.400897,67.75500133,66.75500133,68.75500133
23-Mar-16,66.93000052,2731.048035,2874.504867,67.93000052,66.93000052,68.93000052
24-Mar-16,66.91600014,2629.850948,2863.639227,67.91600014,66.91600014,68.91600014
28-Mar-16,66.60799834,2654.666726,2846.326815,67.60799834,66.60799834,68.60799834
29-Mar-16,66.37500163,2586.353109,2857.542913,67.37500163,66.37500163,68.37500163
30-Mar-16,66.37500163,2597.901551,2866.882065,67.37500163,66.37500163,68.37500163
31-Mar-16,66.25499786,2552.236677,2863.549025,67.25499786,66.25499786,68.25499786
01-Apr-16,66.36499793,2501.867664,2860.297357,67.36499793,66.36499793,68.36499793
04-Apr-16,66.10599965,2438.993447,2838.127404,67.10599965,66.10599965,68.10599965
05-Apr-16,66.42199902,2380.255784,2875.347917,67.42199902,66.42199902,68.42199902
06-Apr-16,66.51699898,2487.833694,2870.643081,67.51699898,66.51699898,68.51699898
07-Apr-16,66.75699779,2507.388807,2893.995827,67.75699779,66.75699779,68.75699779
08-Apr-16,66.55100103,2608.952059,2898.105508,67.55100103,66.55100103,68.55100103
11-Apr-16,66.28700124,2667.577006,2927.391899,67.28700124,66.28700124,68.28700124
12-Apr-16,66.28299858,2731.64143,2936.848937,67.28299858,66.28299858,68.28299858
13-Apr-16,66.49599804,2784.894631,2916.991182,67.49599804,66.49599804,68.49599804
14-Apr-16,66.59700176,2794.614265,2890.490863,67.59700176,66.59700176,68.59700176
15-Apr-16,66.66000067,2700.897688,2891.301519,67.66000067,66.66000067,68.66000067
18-Apr-16,66.4159994,2630.240863,2906.824643,67.4159994,66.4159994,68.4159994
19-Apr-16,66.14999989,2758.721139,2928.129072,67.14999989,66.14999989,68.14999989
20-Apr-16,66.16600176,2824.415885,2929.312754,67.16600176,66.16600176,68.16600176
21-Apr-16,66.4889992,2927.268102,2948.704339,67.4889992,66.4889992,68.4889992
22-Apr-16,66.66000067,2931.903878,2927.271929,67.66000067,66.66000067,68.66000067
25-Apr-16,66.6850006,2906.646334,2918.617276,67.6850006,66.6850006,68.6850006
26-Apr-16,66.40399901,2900.024357,2915.511395,67.40399901,66.40399901,68.40399901
27-Apr-16,66.36199873,2980.562481,2934.194813,67.36199873,66.36199873,68.36199873
28-Apr-16,66.40100069,3032.827645,2954.977956,67.40100069,66.40100069,68.40100069
29-Apr-16,66.42499923,3076.558087,3008.505044,67.42499923,66.42499923,68.42499923
02-May-16,66.34599876,3022.667679,3037.814718,67.34599876,66.34599876,68.34599876
03-May-16,66.55799964,2949.752462,3029.853143,67.55799964,66.55799964,68.55799964
04-May-16,66.62700139,2939.726609,3012.411134,67.62700139,66.62700139,68.62700139
05-May-16,66.55799964,3008.505836,3005.475977,67.55799964,66.55799964,68.55799964
06-May-16,66.60000007,2957.707831,3024.099045,67.60000007,66.60000007,68.60000007
09-May-16,66.75199797,2977.082995,2998.599654,67.75199797,66.75199797,68.75199797
10-May-16,66.63100131,2932.897817,2976.739756,67.63100131,66.63100131,68.63100131
11-May-16,66.56099886,3006.052738,2998.186097,67.56099886,66.56099886,68.56099886
12-May-16,66.75699779,3096.854727,2989.116626,67.75699779,66.75699779,68.75699779
13-May-16,66.85500166,3090.012465,2994.675467,67.85500166,66.85500166,68.85500166
16-May-16,66.84399934,3168.32017,3013.445996,67.84399934,66.84399934,68.84399934
17-May-16,66.82500183,3212.958326,3001.623879,67.82500183,66.82500183,68.82500183
18-May-16,67.13999918,3255.001627,3001.281547,68.13999918,67.13999918,69.13999918
19-May-16,67.43599902,3210.43646,2974.375753,68.43599902,67.43599902,69.43599902
20-May-16,67.4080019,3294.556548,2978.096103,68.4080019,67.4080019,69.4080019
23-May-16,67.40900156,3243.880801,2967.130132,68.40900156,67.40900156,69.40900156
24-May-16,67.63000194,3283.762436,2951.576437,68.63000194,67.63000194,69.63000194
25-May-16,67.2729982,3322.875799,2903.263268,68.2729982,67.2729982,69.2729982
26-May-16,66.92699931,3346.270779,2897.257456,67.92699931,66.92699931,68.92699931
27-May-16,67.03099802,3298.686067,2871.838465,68.03099802,67.03099802,69.03099802
30-May-16,67.17099997,3338.470379,2859.307762,68.17099997,67.17099997,69.17099997
31-May-16,67.20899848,3345.526213,2878.799656,68.20899848,67.20899848,69.20899848
01-Jun-16,67.43399813,3283.30123,2899.029695,68.43399813,67.43399813,69.43399813
02-Jun-16,67.26800225,3292.841806,2893.049737,68.26800225,67.26800225,69.26800225
03-Jun-16,67.0000006,3286.011315,2920.441337,68.0000006,67.0000006,69.0000006
06-Jun-16,66.79000108,3312.244831,2943.340692,67.79000108,66.79000108,68.79000108
07-Jun-16,66.65800113,3342.177584,2931.820514,67.65800113,66.65800113,68.65800113
08-Jun-16,66.49999993,3394.15096,2957.013889,67.49999993,66.49999993,68.49999993
09-Jun-16,66.75300055,3393.021172,2977.360153,67.75300055,66.75300055,68.75300055
10-Jun-16,66.95199823,3328.116206,2996.55097,67.95199823,66.95199823,68.95199823
13-Jun-16,67.18699862,3271.693364,3036.661616,68.18699862,67.18699862,69.18699862
14-Jun-16,67.29199774,3255.365394,3044.297574,68.29199774,67.29199774,69.29199774
15-Jun-16,67.07900129,3233.522599,3042.324823,68.07900129,67.07900129,69.07900129
16-Jun-16,67.31499987,3162.843079,3097.423254,68.31499987,67.31499987,69.31499987
17-Jun-16,67.07399811,3171.20116,3047.229002,68.07399811,67.07399811,69.07399811
20-Jun-16,67.55099932,3315.674084,3052.885129,68.55099932,67.55099932,69.55099932
21-Jun-16,67.62400162,3350.530829,3041.408781,68.62400162,67.62400162,69.62400162
22-Jun-16,67.44899861,3371.986743,3015.326907,68.44899861,67.44899861,69.44899861
23-Jun-16,67.27899976,3351.214402,2999.544069,68.27899976,67.27899976,69.27899976
24-Jun-16,67.88499874,3261.986622,3153.877693,68.88499874,67.88499874,69.88499874
27-Jun-16,67.91399779,3202.340067,3160.056881,68.91399779,67.91399779,69.91399779
28-Jun-16,67.71499868,3224.757616,3129.616184,68.71499868,67.71499868,69.71499868
29-Jun-16,67.42199983,3299.586321,3135.43512,68.42199983,67.42199983,69.42199983
30-Jun-16,67.50399978,3319.562287,3121.761173,68.50399978,67.50399978,69.50399978
01-Jul-16,67.19000062,3264.377474,3151.164513,68.19000062,67.19000062,69.19000062
04-Jul-16,67.26499779,3303.380649,3180.176055,68.26499779,67.26499779,69.26499779
05-Jul-16,67.43399813,3203.858325,3177.932437,68.43399813,67.43399813,69.43399813
06-Jul-16,67.41100096,3154.267147,3222.957773,68.41100096,67.41100096,69.41100096
07-Jul-16,67.49500132,3172.985348,3198.198774,68.49500132,67.49500132,69.49500132
08-Jul-16,67.13899847,3064.731005,3168.457373,68.13899847,67.13899847,69.13899847
11-Jul-16,67.13799779,3035.085169,3170.265446,68.13799779,67.13799779,69.13799779
12-Jul-16,66.97500171,3083.017239,3137.688026,67.97500171,66.97500171,68.97500171
13-Jul-16,67.01599873,3071.893024,3124.921877,68.01599873,67.01599873,69.01599873
14-Jul-16,66.8429985,3042.70089,3095.36191,67.8429985,66.8429985,68.8429985
15-Jul-16,67.14099993,3072.061717,3099.958151,68.14099993,67.14099993,69.14099993
18-Jul-16,67.13700165,3059.969549,3101.592668,68.13700165,67.13700165,69.13700165
19-Jul-16,67.20399848,3051.623625,3106.159203,68.20399848,67.20399848,69.20399848
20-Jul-16,67.16300125,3073.290677,3090.215759,68.16300125,67.16300125,69.16300125
21-Jul-16,67.15300214,3073.907634,3086.372124,68.15300214,67.15300214,69.15300214
22-Jul-16,67.15399876,2999.887958,3090.779278,68.15399876,67.15399876,69.15399876
25-Jul-16,67.41200071,2956.051118,3082.148504,68.41200071,67.41200071,69.41200071
26-Jul-16,67.32099986,2905.686197,3090.932132,68.32099986,67.32099986,69.32099986
27-Jul-16,67.07200065,2875.029535,3092.624092,68.07200065,67.07200065,69.07200065
28-Jul-16,67.01400023,2812.993,3126.573057,68.01400023,67.01400023,69.01400023
29-Jul-16,66.65500204,2760.595093,3132.871339,67.65500204,66.65500204,68.65500204
01-Aug-16,66.76399968,2744.45917,3151.432641,67.76399968,66.76399968,68.76399968
02-Aug-16,66.68199908,2693.466011,3170.969143,67.68199908,66.68199908,68.68199908
03-Aug-16,66.76699966,2692.12617,3181.70393,67.76699966,66.76699966,68.76699966
04-Aug-16,66.84000061,2759.752239,3172.347283,67.84000061,66.84000061,68.84000061
05-Aug-16,66.84200215,2790.107023,3150.290929,67.84200215,66.84200215,68.84200215
08-Aug-16,66.81000084,2857.148506,3113.35411,67.81000084,66.81000084,68.81000084
09-Aug-16,66.77399919,2882.96295,3117.275003,67.77399919,66.77399919,68.77399919
10-Aug-16,66.76499816,2845.546347,3146.088625,67.76499816,66.76499816,68.76499816
11-Aug-16,66.75000182,2836.97088,3137.520668,67.75000182,66.75000182,68.75000182
12-Aug-16,66.90799936,2940.281313,3133.283619,67.90799936,66.90799936,68.90799936
16-Aug-16,66.87000051,3077.238598,3142.341799,67.87000051,66.87000051,68.87000051
17-Aug-16,66.89300137,3108.707221,3136.428361,67.89300137,66.89300137,68.89300137
18-Aug-16,66.82999918,3181.034299,3145.930267,67.82999918,66.82999918,68.82999918
19-Aug-16,67.13700165,3253.684469,3142.282554,68.13700165,67.13700165,69.13700165
22-Aug-16,67.20199778,3236.915253,3130.096188,68.20199778,67.20199778,69.20199778
23-Aug-16,67.12199994,3190.824925,3136.172615,68.12199994,67.12199994,69.12199994
24-Aug-16,67.16699811,3175.398024,3120.61164,68.16699811,67.16699811,69.16699811
25-Aug-16,67.01599873,3153.983373,3096.943626,68.01599873,67.01599873,69.01599873
26-Aug-16,67.13600102,3195.202672,3108.061067,68.13600102,67.13600102,69.13600102
29-Aug-16,67.11299943,3163.293467,3099.218377,68.11299943,67.11299943,69.11299943
30-Aug-16,67.14399782,3157.192217,3094.40408,68.14399782,67.14399782,69.14399782
31-Aug-16,66.97300117,3062.756367,3077.245004,67.97300117,66.97300117,68.97300117
01-Sep-16,66.80099902,2969.707996,3073.745297,67.80099902,66.80099902,68.80099902
02-Sep-16,66.79500213,2941.183762,3087.229674,67.79500213,66.79500213,68.79500213
05-Sep-16,66.46999966,3007.720125,3096.934035,67.46999966,66.46999966,68.46999966
06-Sep-16,66.279998,2973.379049,3111.571624,67.279998,66.279998,68.279998
07-Sep-16,66.4780021,3000.435533,3135.572759,67.4780021,66.4780021,68.4780021
08-Sep-16,66.63100131,3107.423967,3130.203964,67.63100131,66.63100131,68.63100131
09-Sep-16,66.89500161,3120.435439,3121.85863,67.89500161,66.89500161,68.89500161
12-Sep-16,66.73800069,3052.35503,3110.565034,67.73800069,66.73800069,68.73800069
13-Sep-16,67.13999918,3032.448228,3110.458606,68.13999918,67.13999918,69.13999918
14-Sep-16,66.79800044,2982.109183,3105.320034,67.79800044,66.79800044,68.79800044
15-Sep-16,66.85999904,2939.213137,3098.747796,67.85999904,66.85999904,68.85999904
16-Sep-16,67.07500139,2904.470387,3086.838953,68.07500139,67.07500139,69.07500139
19-Sep-16,66.9799991,2944.304847,3092.604963,67.9799991,66.9799991,68.9799991
20-Sep-16,66.98500172,2947.092127,3095.227778,67.98500172,66.98500172,68.98500172
21-Sep-16,66.74400072,3036.989932,3111.629716,67.74400072,66.74400072,68.74400072
22-Sep-16,66.63299923,3090.754879,3127.795467,67.63299923,66.63299923,68.63299923
23-Sep-16,66.70700217,3057.579135,3128.656617,67.70700217,66.70700217,68.70700217
26-Sep-16,66.61299879,3034.315629,3130.223561,67.61299879,66.61299879,68.61299879
27-Sep-16,66.42499923,3005.208887,3112.142959,67.42499923,66.42499923,68.42499923
28-Sep-16,66.34900092,3018.27342,3097.250571,67.34900092,66.34900092,68.34900092
29-Sep-16,66.81200058,3170.813083,3109.878217,67.81200058,66.81200058,68.81200058
30-Sep-16,66.55600178,3191.340202,3112.259189,67.55600178,66.55600178,68.55600178
03-Oct-16,66.54600102,3227.441849,3090.760172,67.54600102,66.54600102,68.54600102
04-Oct-16,66.60900103,3248.579678,3047.944162,67.60900103,66.60900103,68.60900103
05-Oct-16,66.57200128,3308.034029,2997.835563,67.57200128,66.57200128,68.57200128
06-Oct-16,66.69700046,3341.145458,2976.597987,67.69700046,66.69700046,68.69700046
07-Oct-16,66.60200056,3354.130998,2963.586414,67.60200056,66.60200056,68.60200056
10-Oct-16,66.49200105,3364.776532,2971.512113,67.49200105,66.49200105,68.49200105
11-Oct-16,66.83400118,3402.427447,2970.699986,67.83400118,66.83400118,68.83400118
12-Oct-16,66.81200058,3369.187171,2967.103721,67.81200058,66.81200058,68.81200058
13-Oct-16,66.79399829,3351.486101,2979.498074,67.79399829,66.79399829,68.79399829
14-Oct-16,66.71699797,3377.317964,2963.120996,67.71699797,66.71699797,68.71699797
17-Oct-16,66.78900186,3344.422507,2967.279806,67.78900186,66.78900186,68.78900186
18-Oct-16,66.73299927,3352.238906,2977.067648,67.73299927,66.73299927,68.73299927
19-Oct-16,66.64499816,3433.800514,2988.848606,67.64499816,66.64499816,68.64499816
20-Oct-16,66.82999918,3422.794632,2996.102071,67.82999918,66.82999918,68.82999918
21-Oct-16,66.92600046,3399.621756,2990.260721,67.92600046,66.92600046,68.92600046
24-Oct-16,66.84500021,3377.879307,2981.194624,67.84500021,66.84500021,68.84500021
25-Oct-16,66.80600172,3378.055576,2986.304806,67.80600172,66.80600172,68.80600172
26-Oct-16,66.86299872,3314.625711,2991.27147,67.86299872,66.86299872,68.86299872
27-Oct-16,66.88099797,3323.157023,2990.117661,67.88099797,66.88099797,68.88099797
28-Oct-16,66.77799895,3307.779583,2992.273949,67.77799895,66.77799895,68.77799895
01-Nov-16,66.69599957,3138.772057,3017.811121,67.69599957,66.69599957,68.69599957
02-Nov-16,66.76199835,3057.371576,3049.412683,67.76199835,66.76199835,68.76199835
03-Nov-16,66.66800003,3030.880892,3040.631965,67.66800003,66.66800003,68.66800003
04-Nov-16,66.79600154,2967.204595,3052.02792,67.79600154,66.79600154,68.79600154
07-Nov-16,66.7449986,2984.868446,3018.813244,67.7449986,66.7449986,68.7449986
08-Nov-16,66.24600015,2997.595826,3004.22093,67.24600015,66.24600015,68.24600015
09-Nov-16,66.51499917,2984.679158,3060.340738,67.51499917,66.51499917,68.51499917
